Record_ID,District_ID,Date,Precipitation_mm,Historical_Avg_mm
5626,19,2023-11-05,102.34,92.46
5627,14,2023-09-27,326.6,246.53
5628,14,2023-02-22,26.73,16.4
5629,18,2023-11-08,53.03,68.07
5630,5,2023-10-21,50.41,82.35
5631,27,2023-12-16,35.43,43.29
5632,28,2023-06-12,253.41,205.15
5633,21,2023-04-12,51.12,37.97
5634,13,2023-01-26,46.28,29.91
5635,32,2023-09-13,295.4,266.9
5636,3,2023-05-21,2.13,19.01
5637,27,2023-03-03,0.99,5.41
5638,8,2023-08-20,174.87,210.4
5639,11,2023-11-04,96.33,91.11
5640,21,2023-10-30,59.03,30.54
5641,25,2023-05-02,31.35,15.01
5642,2,2023-05-26,0.0,7.27
5643,2,2023-11-26,70.61,64.76
5644,1,2023-08-25,273.27,247.53
5645,19,2023-03-09,25.83,28.86
5646,26,2023-01-19,31.75,34.03
5647,3,2023-06-22,172.77,231.28
5648,2,2023-02-05,29.89,26.12
5649,31,2023-02-18,1.82,6.1
5650,27,2023-06-04,158.48,191.0
5651,18,2023-06-12,155.42,139.29
5652,23,2023-07-24,184.02,211.16
5653,6,2023-10-12,73.29,65.03
5654,21,2023-09-10,126.11,127.97
5655,4,2023-07-21,107.85,148.9
5656,20,2023-12-23,76.6,69.2
5657,30,2023-09-10,273.67,210.84
5658,8,2023-07-11,183.69,145.74
5659,7,2023-01-15,25.94,27.14
5660,15,2023-01-25,34.65,37.24
5661,1,2023-03-13,9.89,11.01
5662,7,2023-06-15,223.73,256.1
5663,28,2023-04-26,16.77,7.68
5664,11,2023-02-15,5.85,9.14
5665,13,2023-07-08,180.16,169.71
5666,1,2023-12-19,117.36,87.42
5667,4,2023-05-13,8.79,8.91
5668,3,2023-02-26,28.4,25.02
5669,4,2023-06-05,244.99,218.54
5670,5,2023-05-16,18.34,11.79
5671,22,2023-12-19,45.58,42.75
5672,25,2023-05-19,28.62,26.62
5673,11,2023-03-12,29.61,39.81
5674,30,2023-03-03,43.07,34.63
5675,9,2023-06-13,183.87,186.36
5676,10,2023-10-27,79.39,82.27
5677,27,2023-11-23,78.27,97.02
5678,29,2023-12-09,50.71,67.27
5679,8,2023-09-25,267.39,249.87
5680,16,2023-10-23,104.36,72.35
5681,31,2023-12-05,11.4,43.16
5682,32,2023-05-24,30.7,35.95
5683,21,2023-09-05,86.48,138.01
5684,15,2023-02-17,31.95,21.65
5685,17,2023-06-01,115.77,167.91
5686,6,2023-06-30,201.98,240.45
5687,16,2023-12-04,45.73,52.43
5688,14,2023-12-22,100.59,66.04
5689,5,2023-02-08,23.31,24.02
5690,32,2023-01-31,14.79,12.27
5691,14,2023-01-07,41.45,36.91
5692,14,2023-08-28,127.49,144.03
5693,25,2023-04-07,5.55,28.06
5694,32,2023-02-23,18.48,9.91
5695,22,2023-04-17,7.79,17.99
5696,33,2023-06-10,227.56,159.38
5697,20,2023-12-29,44.57,68.31
5698,30,2023-12-02,30.71,36.55
5699,10,2023-09-16,225.41,233.19
5700,7,2023-03-08,19.73,18.36
5701,15,2023-07-06,211.04,201.07
5702,25,2023-08-20,183.24,261.22
5703,33,2023-04-14,34.62,38.06
5704,26,2023-04-07,33.25,39.27
5705,5,2023-05-23,1.52,14.46
5706,28,2023-03-26,27.59,17.47
5707,20,2023-10-23,56.92,39.35
5708,7,2023-03-17,10.92,17.54
5709,30,2023-02-24,14.96,8.47
5710,8,2023-05-04,31.96,14.6
5711,2,2023-08-24,148.04,160.48
5712,12,2023-05-17,34.19,31.43
5713,2,2023-09-01,113.05,154.33
5714,29,2023-06-30,166.33,251.87
5715,17,2023-03-02,44.36,31.82
5716,6,2023-07-01,164.06,253.7
5717,28,2023-04-19,0.0,5.64
5718,10,2023-07-23,185.38,196.68
5719,33,2023-08-09,176.0,236.59
5720,33,2023-06-20,238.12,224.77
5721,4,2023-08-14,254.86,229.58
5722,18,2023-07-09,212.07,200.25
5723,7,2023-01-26,19.8,17.66
5724,25,2023-08-05,175.88,183.08
5725,13,2023-05-31,32.95,37.37
5726,13,2023-07-26,258.58,211.83
5727,12,2023-11-01,44.99,27.04
5728,18,2023-09-29,182.99,228.47
5729,32,2023-09-23,149.87,176.54
5730,28,2023-02-25,29.45,21.14
5731,4,2023-11-27,67.72,60.44
5732,16,2023-02-26,27.85,29.38
5733,15,2023-02-28,9.02,23.87
5734,4,2023-01-19,18.49,18.03
5735,18,2023-05-03,21.53,28.55
5736,5,2023-09-30,53.74,133.27
5737,7,2023-05-22,35.43,8.58
5738,15,2023-11-14,0.71,44.8
5739,26,2023-07-20,175.56,222.85
5740,26,2023-02-21,44.31,31.54
5741,15,2023-12-21,68.02,40.42
5742,18,2023-09-11,214.95,205.92
5743,14,2023-03-29,38.3,36.78
5744,14,2023-06-27,181.31,209.88
5745,19,2023-12-28,84.97,74.53
5746,19,2023-01-02,41.9,32.66
5747,7,2023-04-05,33.78,15.11
5748,33,2023-12-25,38.9,66.51
5749,31,2023-06-06,250.42,273.78
5750,16,2023-03-29,11.93,25.05
5751,21,2023-12-15,85.96,90.1
5752,5,2023-03-27,13.86,7.35
5753,12,2023-06-20,193.26,187.46
5754,30,2023-03-14,19.75,20.09
5755,1,2023-12-08,22.64,47.93
5756,31,2023-08-08,177.14,251.45
5757,22,2023-01-11,13.45,7.84
5758,12,2023-05-16,9.44,17.47
5759,5,2023-03-29,21.79,25.36
5760,1,2023-11-01,50.24,62.56
5761,23,2023-08-31,89.99,157.07
5762,1,2023-09-08,234.04,224.02
5763,16,2023-08-30,282.42,264.7
5764,8,2023-01-24,20.12,7.75
5765,2,2023-10-18,49.3,61.48
5766,19,2023-04-27,30.87,37.92
5767,33,2023-03-27,19.13,31.65
5768,10,2023-02-18,18.56,9.15
5769,7,2023-06-05,283.04,259.33
5770,22,2023-08-20,85.15,160.08
5771,32,2023-06-29,184.07,169.79
5772,17,2023-12-06,57.46,35.93
5773,32,2023-05-10,26.6,30.43
5774,24,2023-08-23,160.78,223.46
5775,1,2023-06-30,228.5,163.51
5776,20,2023-12-30,81.04,95.34
5777,22,2023-09-23,129.81,204.68
5778,31,2023-02-27,7.69,20.27
5779,18,2023-12-18,65.21,72.45
5780,2,2023-03-17,15.53,22.77
5781,27,2023-04-23,15.75,16.05
5782,10,2023-07-02,267.31,259.17
5783,32,2023-01-16,35.37,36.38
5784,16,2023-10-23,30.4,39.6
5785,28,2023-07-04,104.98,149.47
5786,14,2023-02-15,18.96,28.97
5787,13,2023-07-13,163.65,149.88
5788,7,2023-05-21,20.46,20.13
5789,29,2023-09-27,273.04,222.7
5790,12,2023-05-16,34.51,37.63
5791,23,2023-06-19,194.71,216.2
5792,26,2023-10-29,32.03,53.16
5793,27,2023-05-22,27.94,20.66
5794,20,2023-04-08,37.18,30.19
5795,3,2023-10-24,58.33,26.66
5796,22,2023-11-10,66.65,58.35
5797,8,2023-08-10,292.11,271.19
5798,30,2023-10-18,51.47,29.68
5799,23,2023-05-28,25.19,27.83
5800,8,2023-01-05,43.35,34.33
5801,32,2023-12-17,86.66,48.49
5802,10,2023-08-27,269.05,228.48
5803,10,2023-09-25,226.25,261.21
5804,19,2023-11-16,60.45,77.8
5805,11,2023-06-05,130.82,148.35
5806,32,2023-05-28,9.58,9.93
5807,5,2023-05-31,22.74,28.76
5808,1,2023-08-21,170.96,156.43
5809,3,2023-04-22,0.0,8.46
5810,19,2023-10-31,54.12,57.8
5811,8,2023-01-28,16.86,30.62
5812,32,2023-06-06,270.92,227.8
5813,1,2023-08-09,209.09,268.43
5814,23,2023-12-05,44.33,67.86
5815,1,2023-01-26,25.83,13.59
5816,17,2023-03-12,26.66,21.08
5817,23,2023-05-26,24.9,28.78
5818,33,2023-12-07,40.89,38.76
5819,10,2023-02-14,33.52,36.27
5820,18,2023-03-15,19.65,13.67
5821,13,2023-08-10,100.97,181.49
5822,6,2023-05-29,17.69,11.92
5823,15,2023-01-17,10.31,17.74
5824,31,2023-07-01,357.31,269.45
5825,16,2023-12-14,66.85,89.07
5826,25,2023-08-05,279.28,246.56
5827,26,2023-02-20,24.22,25.7
5828,17,2023-06-04,114.75,184.97
5829,20,2023-03-30,50.85,35.56
5830,28,2023-12-14,41.52,25.2
5831,21,2023-10-24,92.04,72.12
5832,9,2023-12-16,131.31,83.94
5833,13,2023-05-09,19.6,24.46
5834,9,2023-08-02,273.29,248.96
5835,13,2023-06-04,165.56,148.69
5836,20,2023-02-13,3.31,28.04
5837,20,2023-10-18,0.0,30.96
5838,30,2023-10-07,88.51,90.43
5839,12,2023-07-12,305.65,260.27
5840,28,2023-02-19,46.28,30.68
5841,9,2023-09-27,232.93,178.56
5842,29,2023-12-22,52.39,95.35
5843,21,2023-09-15,304.19,235.84
5844,23,2023-08-28,192.23,179.34
5845,23,2023-08-07,164.96,236.87
5846,30,2023-08-04,188.41,217.56
5847,27,2023-08-25,334.41,229.9
5848,2,2023-10-14,48.18,77.05
5849,2,2023-08-04,229.99,242.83
5850,6,2023-03-13,47.61,38.3
5851,20,2023-05-05,35.47,27.3
5852,33,2023-07-11,196.99,152.89
5853,9,2023-11-14,32.1,30.36
5854,19,2023-01-28,50.91,29.58
5855,26,2023-03-06,8.16,21.69
5856,26,2023-12-10,60.09,79.79
5857,1,2023-08-25,128.03,164.28
5858,30,2023-01-28,49.86,31.98
5859,6,2023-01-29,17.68,10.0
5860,18,2023-11-29,46.71,67.02
5861,7,2023-06-20,140.14,152.62
5862,7,2023-05-29,25.72,19.74
5863,31,2023-12-20,36.53,40.17
5864,22,2023-02-01,0.0,15.33
5865,8,2023-10-27,112.66,82.68
5866,33,2023-01-28,3.94,12.25
5867,14,2023-09-22,231.93,180.33
5868,10,2023-10-15,68.25,59.17
5869,32,2023-03-11,32.49,32.99
5870,15,2023-12-12,37.76,71.4
5871,10,2023-06-04,147.91,130.49
5872,20,2023-01-04,45.29,23.4
5873,32,2023-11-16,39.38,46.9
5874,13,2023-02-28,8.17,7.26
5875,5,2023-01-01,17.09,30.69
5876,10,2023-11-06,14.25,40.63
5877,8,2023-09-24,186.22,191.3
5878,7,2023-05-07,20.41,23.45
5879,14,2023-02-23,22.23,21.3
5880,31,2023-01-13,0.0,11.66
5881,33,2023-08-16,200.91,260.21
5882,26,2023-01-29,36.48,32.77
5883,8,2023-06-03,83.09,125.49
5884,26,2023-09-05,163.13,154.44
5885,12,2023-05-01,14.59,14.78
5886,17,2023-11-10,63.4,95.84
5887,29,2023-12-03,83.72,58.31
5888,8,2023-08-10,308.44,259.45
5889,10,2023-11-22,54.61,27.54
5890,2,2023-04-05,28.06,33.52
5891,10,2023-12-03,74.06,94.55
5892,16,2023-03-29,32.48,22.7
5893,33,2023-12-25,42.37,27.43
5894,13,2023-09-01,317.64,226.69
5895,31,2023-05-29,24.1,37.55
5896,19,2023-12-08,63.3,39.91
5897,7,2023-10-29,80.09,89.1
5898,32,2023-07-08,134.75,153.06
5899,18,2023-07-20,256.22,201.41
5900,25,2023-12-24,54.86,34.17
5901,7,2023-08-26,252.35,259.89
5902,27,2023-08-06,260.37,278.58
5903,10,2023-01-15,16.18,19.78
5904,19,2023-08-23,225.98,181.02
5905,8,2023-10-16,60.2,44.7
5906,25,2023-01-06,34.0,30.11
5907,20,2023-01-18,0.08,9.6
5908,29,2023-01-22,25.93,29.65
5909,23,2023-03-13,33.95,30.49
5910,30,2023-08-23,171.76,219.06
5911,18,2023-01-05,23.65,6.18
5912,11,2023-07-03,157.86,238.07
5913,33,2023-09-15,231.79,170.58
5914,14,2023-06-28,269.48,272.62
5915,25,2023-09-20,226.08,156.85
5916,5,2023-03-31,17.63,26.43
5917,10,2023-06-30,223.95,165.69
5918,22,2023-08-24,272.3,214.79
5919,9,2023-05-23,18.57,8.49
5920,20,2023-07-21,201.27,187.73
5921,5,2023-11-27,81.63,83.04
5922,31,2023-07-12,195.47,184.84
5923,31,2023-11-07,111.47,92.92
5924,12,2023-10-22,84.04,51.95
5925,33,2023-12-04,48.67,29.31
5926,17,2023-03-08,32.08,8.95
5927,21,2023-10-29,105.89,93.17
5928,23,2023-10-27,75.66,91.38
5929,26,2023-02-04,15.53,25.28
5930,3,2023-01-16,23.06,36.0
5931,11,2023-04-29,0.0,15.44
5932,7,2023-12-07,19.71,33.57
5933,7,2023-09-13,154.85,142.54
5934,31,2023-06-15,308.86,259.79
5935,15,2023-05-02,44.69,32.63
5936,7,2023-03-31,25.86,6.69
5937,25,2023-08-04,326.41,259.56
5938,5,2023-02-01,0.0,5.77
5939,17,2023-02-28,38.94,37.76
5940,3,2023-02-07,36.16,25.21
5941,29,2023-07-11,194.14,232.8
5942,2,2023-03-31,19.87,28.59
5943,21,2023-02-25,2.89,8.65
5944,29,2023-07-13,44.0,181.01
5945,9,2023-11-23,11.65,38.9
5946,13,2023-04-11,7.91,22.47
5947,17,2023-09-09,210.57,227.95
5948,29,2023-12-14,82.7,69.35
5949,19,2023-04-26,44.6,24.14
5950,13,2023-03-24,23.58,18.36
5951,28,2023-09-28,152.98,171.06
5952,13,2023-02-14,17.39,11.31
5953,2,2023-11-19,28.06,26.17
5954,7,2023-04-15,6.17,23.85
5955,3,2023-03-13,15.34,13.9
5956,1,2023-07-04,231.84,241.28
5957,27,2023-10-18,109.5,99.84
5958,5,2023-06-24,196.68,140.57
5959,12,2023-12-16,109.97,71.67
5960,32,2023-04-08,4.71,6.83
5961,14,2023-10-20,43.58,65.07
5962,31,2023-09-14,137.66,182.34
5963,23,2023-07-02,65.52,120.1
5964,9,2023-02-04,0.0,35.21
5965,29,2023-08-07,147.47,191.76
5966,25,2023-02-06,53.07,22.36
5967,6,2023-03-07,19.99,33.32
5968,20,2023-02-21,12.29,31.46
5969,8,2023-09-13,122.48,131.68
5970,15,2023-01-27,38.18,25.35
5971,22,2023-01-12,37.83,31.51
5972,15,2023-05-29,35.48,39.27
5973,17,2023-07-19,184.83,199.08
5974,23,2023-02-04,23.83,15.9
5975,11,2023-05-28,0.42,12.98
5976,5,2023-10-01,79.57,92.94
5977,16,2023-09-23,250.91,263.84
5978,33,2023-06-09,193.39,147.08
5979,26,2023-11-13,35.26,63.3
5980,4,2023-10-07,70.74,79.06
5981,8,2023-10-26,40.53,72.35
5982,31,2023-05-15,16.69,12.22
5983,2,2023-01-17,0.0,9.76
5984,22,2023-08-04,176.63,186.53
5985,17,2023-04-13,23.99,10.21
5986,22,2023-01-31,31.8,24.23
5987,9,2023-04-15,30.89,28.8
5988,22,2023-12-06,63.37,52.31
5989,4,2023-05-01,30.28,20.73
5990,32,2023-02-07,7.13,28.67
5991,3,2023-06-27,203.93,242.16
5992,5,2023-08-02,253.15,272.77
5993,6,2023-10-10,30.5,30.73
5994,31,2023-03-08,22.6,33.67
5995,18,2023-01-22,14.79,32.11
5996,7,2023-01-19,25.25,35.13
5997,32,2023-09-17,227.49,198.14
5998,15,2023-11-29,45.41,92.03
5999,23,2023-08-09,125.08,161.08
6000,31,2023-06-05,134.62,174.1
6001,15,2023-01-11,0.0,8.76
6002,4,2023-01-14,45.34,37.42
6003,13,2023-10-01,23.97,41.18
6004,25,2023-12-16,61.92,82.64
6005,2,2023-10-10,67.58,57.07
6006,31,2023-01-27,44.6,37.53
6007,25,2023-07-13,253.94,241.06
6008,9,2023-08-09,109.3,151.91
6009,28,2023-10-09,66.52,44.69
6010,9,2023-03-01,8.85,5.31
6011,29,2023-03-02,0.0,6.28
6012,24,2023-06-30,327.73,262.36
6013,13,2023-06-25,215.68,168.32
6014,28,2023-01-30,0.0,14.56
6015,16,2023-04-29,7.74,36.8
6016,6,2023-10-29,66.08,88.73
6017,1,2023-04-27,13.81,15.92
6018,27,2023-10-02,41.67,38.71
6019,3,2023-01-08,34.01,38.28
6020,16,2023-01-30,40.4,27.35
6021,5,2023-01-30,24.28,38.0
6022,9,2023-08-13,155.36,149.97
6023,12,2023-05-25,69.58,36.2
6024,3,2023-06-10,263.27,227.48
6025,23,2023-11-05,41.69,57.36
6026,16,2023-05-30,14.55,5.98
6027,9,2023-11-07,97.55,98.47
6028,26,2023-09-03,132.28,124.08
6029,8,2023-12-03,83.92,79.54
6030,5,2023-02-09,34.3,37.27
6031,17,2023-10-06,76.52,84.31
6032,14,2023-09-11,156.87,216.13
6033,23,2023-04-23,2.42,10.61
6034,29,2023-06-04,160.57,201.52
6035,24,2023-10-10,74.93,63.31
6036,19,2023-12-01,107.96,93.53
6037,16,2023-09-27,216.7,253.26
6038,18,2023-06-13,146.73,200.07
6039,33,2023-02-23,14.06,5.5
6040,4,2023-06-27,120.48,202.85
6041,27,2023-12-28,43.07,74.08
6042,32,2023-05-24,13.93,12.04
6043,6,2023-04-15,25.92,36.75
6044,9,2023-09-24,142.31,186.07
6045,15,2023-06-06,236.93,142.31
6046,14,2023-03-04,33.62,32.51
6047,24,2023-03-14,28.16,29.9
6048,3,2023-05-01,0.0,6.35
6049,29,2023-11-29,0.0,26.33
6050,30,2023-02-28,24.27,28.92
6051,2,2023-09-13,247.42,235.88
6052,3,2023-05-19,11.36,6.69
6053,18,2023-10-29,38.11,52.87
6054,25,2023-06-03,79.39,145.61
6055,6,2023-01-31,29.99,8.42
6056,18,2023-11-09,81.06,77.64
6057,25,2023-09-11,282.69,192.15
6058,2,2023-07-15,354.18,230.65
6059,25,2023-08-16,156.96,127.67
6060,3,2023-04-25,31.88,11.93
6061,14,2023-07-14,130.64,127.85
6062,12,2023-12-04,62.21,81.88
6063,28,2023-09-30,201.5,173.55
6064,4,2023-12-05,37.52,40.98
6065,20,2023-01-17,23.5,8.63
6066,23,2023-01-14,17.44,26.91
6067,22,2023-05-15,19.85,19.55
6068,14,2023-01-15,11.42,12.37
6069,22,2023-11-15,92.24,77.23
6070,28,2023-08-07,156.69,173.91
6071,4,2023-02-25,32.1,26.69
6072,25,2023-12-14,78.95,83.57
6073,19,2023-10-01,40.28,43.25
6074,30,2023-08-06,245.27,224.3
6075,17,2023-03-25,18.04,31.0
6076,25,2023-08-28,231.73,256.11
6077,16,2023-03-09,24.91,29.6
6078,1,2023-05-24,39.47,37.1
6079,18,2023-02-13,16.8,30.95
6080,16,2023-10-05,34.69,62.99
6081,19,2023-06-22,116.37,177.76
6082,26,2023-01-20,38.44,12.8
6083,18,2023-07-05,275.63,224.55
6084,18,2023-12-04,49.77,27.02
6085,17,2023-12-01,116.8,92.43
6086,1,2023-03-05,21.89,31.59
6087,20,2023-10-19,105.21,73.79
6088,21,2023-05-16,0.0,6.41
6089,12,2023-08-16,232.11,241.9
6090,30,2023-01-09,0.0,8.63
6091,29,2023-01-05,56.67,34.3
6092,30,2023-01-19,34.78,28.89
6093,23,2023-09-03,271.55,254.66
6094,14,2023-07-29,173.17,212.02
6095,4,2023-10-24,14.35,27.32
6096,6,2023-05-22,0.0,7.54
6097,21,2023-02-02,18.02,17.42
6098,29,2023-04-03,7.09,12.4
6099,17,2023-05-22,15.12,15.05
6100,17,2023-09-11,203.01,163.04
6101,9,2023-04-27,36.27,25.95
6102,12,2023-03-17,47.06,39.33
6103,4,2023-04-30,48.26,37.61
6104,8,2023-12-02,71.93,50.26
6105,3,2023-04-05,30.13,8.64
6106,33,2023-08-14,350.26,272.36
6107,21,2023-01-22,28.78,20.49
6108,15,2023-02-01,32.28,11.19
6109,17,2023-05-12,20.01,25.72
6110,2,2023-12-14,126.18,63.51
6111,23,2023-10-04,83.57,37.3
6112,3,2023-11-04,45.72,61.71
6113,16,2023-06-29,162.45,198.19
6114,7,2023-02-09,4.63,25.79
6115,33,2023-08-16,162.12,258.14
6116,8,2023-09-19,136.51,208.3
6117,5,2023-05-02,51.36,34.16
6118,14,2023-06-16,279.14,228.78
6119,24,2023-12-15,56.16,44.9
6120,27,2023-02-06,0.0,11.99
6121,28,2023-05-25,0.0,5.71
6122,10,2023-01-13,57.24,27.99
6123,21,2023-11-07,32.19,36.0
6124,24,2023-06-21,270.88,262.61
6125,27,2023-11-30,77.49,58.71
6126,24,2023-08-29,173.3,167.99
6127,19,2023-11-15,7.12,38.64
6128,2,2023-03-24,19.46,23.47
6129,24,2023-01-23,18.18,14.63
6130,19,2023-03-18,17.07,5.01
6131,2,2023-02-24,18.55,33.19
6132,14,2023-06-10,129.44,181.29
6133,33,2023-09-18,313.14,220.84
6134,23,2023-04-21,0.0,10.14
6135,25,2023-10-26,79.42,97.76
6136,3,2023-12-03,96.17,79.31
6137,10,2023-07-15,126.89,212.0
6138,6,2023-02-09,15.82,9.42
6139,15,2023-10-17,98.93,61.3
6140,33,2023-10-22,102.46,97.75
6141,27,2023-10-03,23.05,57.62
6142,8,2023-09-28,196.12,252.31
6143,4,2023-11-07,62.21,36.72
6144,31,2023-12-04,8.48,26.18
6145,29,2023-06-12,116.2,166.3
6146,18,2023-04-10,21.61,15.59
6147,19,2023-05-05,10.99,22.01
6148,22,2023-05-05,35.66,37.84
6149,24,2023-04-29,4.7,6.55
6150,30,2023-06-11,198.81,194.77
6151,8,2023-12-21,57.1,38.16
6152,16,2023-08-16,11.4,141.34
6153,27,2023-07-05,263.99,276.7
6154,6,2023-06-30,79.81,154.6
6155,33,2023-02-09,23.9,22.29
6156,24,2023-12-01,78.95,46.42
6157,31,2023-11-06,34.23,43.63
6158,15,2023-08-18,193.53,179.19
6159,27,2023-04-28,2.27,10.3
6160,9,2023-10-03,82.18,91.51
6161,16,2023-07-28,170.64,237.1
6162,9,2023-11-07,69.8,63.27
6163,17,2023-05-27,15.53,23.23
6164,22,2023-06-10,281.6,275.66
6165,8,2023-02-11,16.22,21.29
6166,27,2023-08-04,231.03,243.14
6167,33,2023-03-17,19.93,16.2
6168,32,2023-11-20,81.45,75.08
6169,13,2023-04-03,40.83,28.3
6170,30,2023-01-08,32.98,18.54
6171,11,2023-03-03,25.32,28.9
6172,27,2023-05-15,46.58,38.07
6173,31,2023-02-21,0.0,5.48
6174,9,2023-01-18,5.07,9.43
6175,28,2023-01-13,34.33,33.54
6176,11,2023-02-07,20.28,34.02
6177,9,2023-09-21,124.67,126.37
6178,25,2023-08-05,199.31,193.28
6179,23,2023-03-07,23.53,31.33
6180,26,2023-12-23,109.0,94.74
6181,16,2023-12-31,26.57,90.06
6182,19,2023-03-02,25.98,29.79
6183,22,2023-06-22,190.43,134.35
6184,7,2023-01-24,31.8,13.18
6185,5,2023-07-01,183.64,206.78
6186,29,2023-07-29,193.5,211.7
6187,29,2023-08-12,245.43,276.4
6188,19,2023-09-02,104.73,161.05
6189,9,2023-04-04,33.79,14.33
6190,33,2023-02-12,0.0,6.36
6191,10,2023-01-04,39.22,38.5
6192,24,2023-12-12,54.64,35.27
6193,30,2023-07-14,254.75,210.42
6194,21,2023-08-13,224.08,208.14
6195,12,2023-09-18,225.01,185.71
6196,18,2023-02-19,30.02,25.96
6197,15,2023-06-02,281.13,230.37
6198,32,2023-06-24,218.0,171.36
6199,4,2023-10-16,34.74,68.17
6200,33,2023-08-07,214.27,175.98
6201,19,2023-06-15,191.84,241.96
6202,25,2023-06-13,265.84,254.02
6203,12,2023-03-15,18.49,35.91
6204,3,2023-04-18,36.14,38.17
6205,28,2023-09-23,245.18,261.16
6206,18,2023-10-22,53.56,58.05
6207,21,2023-02-20,29.31,28.67
6208,23,2023-05-26,4.14,19.89
6209,11,2023-03-02,50.31,36.17
6210,19,2023-05-21,8.95,38.44
6211,32,2023-08-13,208.97,167.95
6212,15,2023-03-28,7.01,14.71
6213,19,2023-05-13,35.25,34.12
6214,7,2023-04-29,41.22,30.16
6215,18,2023-03-14,16.91,12.89
6216,7,2023-04-16,13.55,17.55
6217,33,2023-03-28,19.97,20.93
6218,2,2023-11-03,76.14,82.78
6219,3,2023-10-04,108.0,86.6
6220,13,2023-01-04,36.0,22.72
6221,32,2023-01-14,13.51,23.84
6222,24,2023-04-15,23.01,13.1
6223,19,2023-10-20,128.36,96.24
6224,28,2023-08-16,227.43,206.06
6225,9,2023-08-21,148.47,176.81
6226,19,2023-02-26,0.0,11.39
6227,8,2023-08-16,140.06,131.66
6228,28,2023-09-10,162.66,231.32
6229,17,2023-02-14,31.05,32.09
6230,9,2023-05-23,2.68,9.28
6231,8,2023-07-01,185.52,188.99
6232,6,2023-04-24,2.12,36.25
6233,5,2023-06-17,286.85,248.82
6234,11,2023-09-17,242.04,228.55
6235,22,2023-05-22,46.1,33.66
6236,30,2023-11-19,131.74,79.31
6237,33,2023-12-11,34.88,26.48
6238,5,2023-12-28,82.23,78.55
6239,21,2023-01-20,20.53,6.29
6240,28,2023-02-21,32.93,38.55
6241,21,2023-04-08,18.83,17.96
6242,3,2023-11-21,35.61,34.25
6243,1,2023-05-06,45.4,34.6
6244,9,2023-10-28,31.5,65.42
6245,25,2023-04-23,23.41,28.21
6246,13,2023-05-16,55.63,36.09
6247,31,2023-03-19,30.75,33.33
6248,32,2023-04-06,23.93,6.32
6249,32,2023-05-25,34.22,22.23
6250,9,2023-04-12,39.75,25.55
6251,6,2023-09-22,286.89,235.31
6252,14,2023-01-02,26.26,29.37
6253,28,2023-02-04,38.36,31.99
6254,32,2023-10-13,27.14,58.28
6255,14,2023-12-30,37.28,26.65
6256,12,2023-01-20,66.86,38.05
6257,27,2023-12-19,55.16,37.98
6258,17,2023-11-11,66.94,83.14
6259,25,2023-11-20,44.89,55.37
6260,16,2023-11-23,52.53,32.16
6261,23,2023-09-05,222.69,245.6
6262,12,2023-06-03,12.73,149.82
6263,15,2023-05-30,11.11,28.13
6264,32,2023-09-08,185.6,174.45
6265,26,2023-11-03,89.84,69.77
6266,23,2023-10-06,65.1,83.16
6267,31,2023-06-01,240.11,249.41
6268,7,2023-04-23,32.02,31.66
6269,8,2023-05-28,11.79,8.73
6270,27,2023-08-17,235.79,277.36
6271,21,2023-05-07,0.0,13.49
6272,28,2023-03-01,48.56,36.46
6273,12,2023-08-26,184.79,214.96
6274,21,2023-12-05,40.95,57.44
6275,8,2023-06-27,149.99,139.53
6276,26,2023-12-27,44.66,55.54
6277,9,2023-09-05,247.4,236.2
6278,32,2023-11-04,40.59,58.25
6279,27,2023-12-18,12.7,29.35
6280,16,2023-01-15,35.04,33.97
6281,19,2023-05-18,14.16,27.12
6282,33,2023-04-21,17.07,15.06
6283,27,2023-02-01,8.7,22.25
6284,21,2023-05-14,11.01,5.31
6285,21,2023-07-30,114.29,175.16
6286,26,2023-08-15,195.45,198.75
6287,28,2023-07-24,81.75,174.16
6288,17,2023-01-28,19.75,27.0
6289,18,2023-09-06,115.5,126.86
6290,15,2023-06-23,121.39,177.01
6291,3,2023-06-07,191.95,182.66
6292,29,2023-07-29,167.1,159.79
6293,15,2023-10-21,53.04,87.73
6294,11,2023-10-02,92.59,98.91
6295,14,2023-11-17,87.08,86.86
6296,8,2023-11-11,49.61,72.9
6297,22,2023-03-08,12.2,10.99
6298,2,2023-01-11,32.97,19.38
6299,25,2023-02-16,21.04,26.07
6300,22,2023-06-30,285.54,279.98
6301,5,2023-12-02,59.56,52.29
6302,4,2023-09-23,313.28,267.57
6303,14,2023-07-05,158.51,125.72
6304,13,2023-03-22,20.4,6.74
6305,26,2023-04-28,47.44,24.04
6306,19,2023-03-24,9.55,7.71
6307,24,2023-06-19,237.96,248.84
6308,27,2023-04-21,22.98,35.85
6309,16,2023-01-07,18.61,24.62
6310,3,2023-01-11,26.93,28.53
6311,7,2023-09-14,289.06,277.85
6312,26,2023-09-06,158.1,136.85
6313,3,2023-03-22,7.25,13.38
6314,19,2023-06-04,107.88,157.68
6315,2,2023-04-28,0.0,13.56
6316,16,2023-01-18,40.62,28.7
6317,18,2023-03-05,53.83,38.18
6318,25,2023-12-02,95.73,81.37
6319,26,2023-03-09,28.24,16.57
6320,18,2023-02-13,23.31,36.73
6321,5,2023-02-07,49.39,38.56
6322,33,2023-12-27,29.18,38.52
6323,27,2023-01-11,19.17,7.2
