district,year,month,population,rainfall,groundwater,temperature,water_usage,storage_capacity,urbanization_rate,region_type,water_source,rainfall_category,season,wsi,stress_level,water_stress_ratio,population_density,water_availability,high_risk_flag
Jogulamba,2015,12,6651390,612,54.0,28,695,57,54.0,Rural,Surface Water,Low,Winter,0.3408,Medium,1.0419790104947526,6651.39,388.8,0
Jogulamba,2015,12,6651390,653,67.0,33,724,58,56.0,Semi-Urban,Surface Water,Low,Winter,0.3389,Medium,1.0041608876560333,6651.39,418.6,0
Jogulamba,2015,12,6651390,685,57.0,34,688,57,51.0,Rural,Mixed,Low,Winter,0.3344,Medium,0.9259757738896366,6651.39,433.8,0
Jogulamba,2015,12,6651390,681,68.0,33,762,59,54.0,Rural,Groundwater,Low,Winter,0.3388,Medium,1.016,6651.39,435.8,0
Jogulamba,2015,12,6651390,671,63.0,32,712,54,51.0,Rural,Groundwater,Low,Winter,0.3328,Medium,0.9687074829931972,6651.39,427.8,0
Jogulamba,2015,12,6651390,639,66.0,28,705,51,52.0,Rural,Mixed,Low,Winter,0.3277,Medium,0.9985835694050992,6651.39,409.8,0
Jogulamba,2016,1,6731206,675,67.5,28,696,64,52.8,Rural,Surface Water,Low,Winter,0.3165,Medium,0.9361129791526565,6731.206,432.0,0
Jogulamba,2016,1,6731206,652,59.5,32,761,66,53.8,Rural,Mixed,Low,Winter,0.3489,Medium,1.0680701754385964,6731.206,415.0,0
Jogulamba,2016,1,6731206,718,58.5,33,691,52,53.8,Urban,Surface Water,Medium,Winter,0.335,Medium,0.8887459807073955,6731.206,454.2,0
Jogulamba,2016,1,6731206,686,65.5,30,790,54,52.8,Rural,Mixed,Low,Winter,0.3446,Medium,1.0498338870431894,6731.206,437.8,0
Jogulamba,2016,1,6731206,675,63.5,34,650,57,51.8,Rural,Groundwater,Low,Winter,0.3258,Medium,0.8789722785665991,6731.206,430.4,0
Jogulamba,2016,1,6731206,718,63.5,33,788,66,53.8,Rural,Groundwater,Medium,Winter,0.3424,Medium,1.0070287539936102,6731.206,456.2,0
Jogulamba,2016,1,6731206,703,54.5,33,713,58,51.8,Urban,Mixed,Medium,Winter,0.3407,Medium,0.9400131839156228,6731.206,443.6,0
Jogulamba,2016,2,6731206,675,67.5,34,655,52,56.8,Urban,Groundwater,Low,Winter,0.3303,Medium,0.8809683927370545,6731.206,432.0,0
Jogulamba,2016,2,6731206,687,64.5,34,788,65,55.8,Urban,Groundwater,Low,Winter,0.3506,Medium,1.0471760797342191,6731.206,438.0,0
Jogulamba,2016,2,6731206,705,63.5,33,786,65,51.8,Rural,Mixed,Medium,Winter,0.3425,Medium,1.0214424951267056,6731.206,448.4,0
Jogulamba,2016,2,6731206,676,60.5,29,644,59,54.8,Semi-Urban,Mixed,Low,Winter,0.3194,Medium,0.8732203389830508,6731.206,429.8,0
Jogulamba,2016,2,6731206,724,55.5,32,788,56,50.8,Semi-Urban,Groundwater,Medium,Winter,0.3495,Medium,1.0096092248558617,6731.206,456.6,0
Jogulamba,2016,2,6731206,681,57.5,33,657,67,50.8,Urban,Mixed,Low,Winter,0.3243,Medium,0.8884381338742393,6731.206,431.6,0
Jogulamba,2016,2,6731206,693,67.5,33,748,56,50.8,Semi-Urban,Surface Water,Low,Winter,0.3362,Medium,0.9822718319107026,6731.206,442.8,0
Jogulamba,2016,3,6731206,722,61.5,30,696,68,51.8,Urban,Surface Water,Medium,Summer,0.3164,Medium,0.887189292543021,6731.206,457.8,0
Jogulamba,2016,3,6731206,706,67.5,30,748,64,54.8,Semi-Urban,Mixed,Medium,Summer,0.3282,Medium,0.9657843770174306,6731.206,450.6,0
Jogulamba,2016,3,6731206,639,64.5,30,784,61,55.8,Urban,Groundwater,Low,Summer,0.351,Medium,1.1128459900638752,6731.206,409.2,0
Jogulamba,2016,3,6731206,668,65.5,29,663,68,56.8,Semi-Urban,Surface Water,Low,Summer,0.3169,Medium,0.9026548672566372,6731.206,427.0,0
Jogulamba,2016,3,6731206,717,58.5,34,686,52,52.8,Urban,Surface Water,Medium,Summer,0.3352,Medium,0.8834513844172569,6731.206,453.6,0
Jogulamba,2016,3,6731206,700,67.5,33,700,57,51.8,Semi-Urban,Surface Water,Low,Summer,0.326,Medium,0.9108653220559532,6731.206,447.0,0
Jogulamba,2016,3,6731206,676,56.5,31,788,56,55.8,Rural,Surface Water,Low,Summer,0.3587,Medium,1.074301295160191,6731.206,428.2,0
Jogulamba,2016,4,6731206,639,56.5,28,641,55,56.8,Semi-Urban,Mixed,Low,Summer,0.3304,Medium,0.9203158650394831,6731.206,406.0,0
Jogulamba,2016,4,6731206,655,58.5,29,751,64,51.8,Semi-Urban,Groundwater,Low,Summer,0.3405,Medium,1.0510846745976208,6731.206,416.4,0
Jogulamba,2016,4,6731206,693,65.5,29,767,66,52.8,Urban,Groundwater,Low,Summer,0.331,Medium,1.0098749177090192,6731.206,442.0,0
Jogulamba,2016,4,6731206,705,64.5,28,732,65,51.8,Rural,Surface Water,Medium,Summer,0.3207,Medium,0.9500324464633356,6731.206,448.8,0
Jogulamba,2016,4,6731206,668,61.5,28,736,61,52.8,Rural,Groundwater,Low,Summer,0.333,Medium,1.0075290896646132,6731.206,425.4,0
Jogulamba,2016,4,6731206,657,62.5,34,659,54,52.8,Urban,Mixed,Low,Summer,0.3338,Medium,0.9146426092990978,6731.206,419.2,0
Jogulamba,2016,4,6731206,730,54.5,32,679,54,51.8,Semi-Urban,Groundwater,Medium,Summer,0.3298,Medium,0.864417568427753,6731.206,459.8,0
Jogulamba,2016,5,6731206,687,53.5,32,776,67,52.8,Rural,Groundwater,Low,Summer,0.3512,Medium,1.0465273095077543,6731.206,433.6,0
Jogulamba,2016,5,6731206,652,59.5,28,726,61,56.8,Urban,Surface Water,Low,Summer,0.3394,Medium,1.0189473684210526,6731.206,415.0,0
Jogulamba,2016,5,6731206,661,56.5,30,689,65,55.8,Rural,Surface Water,Low,Summer,0.3347,Medium,0.9589422407794016,6731.206,419.2,0
Jogulamba,2016,5,6731206,713,67.5,34,702,67,54.8,Urban,Mixed,Medium,Summer,0.3245,Medium,0.8982725527831094,6731.206,454.8,0
Jogulamba,2016,5,6731206,656,65.5,30,685,66,55.8,Semi-Urban,Surface Water,Low,Summer,0.3251,Medium,0.9480968858131488,6731.206,419.8,0
Jogulamba,2016,5,6731206,630,60.5,28,702,64,55.8,Urban,Mixed,Low,Summer,0.3344,Medium,1.0151843817787418,6731.206,402.2,0
Jogulamba,2016,5,6731206,653,58.5,31,715,65,56.8,Rural,Surface Water,Low,Summer,0.3421,Medium,1.0035087719298246,6731.206,415.2,0
Jogulamba,2016,6,6731206,819,56.5,33,643,63,56.8,Semi-Urban,Surface Water,Medium,Monsoon,0.3098,Medium,0.7335995436394752,6731.206,514.0,0
Jogulamba,2016,6,6731206,810,67.5,31,659,61,52.8,Rural,Mixed,Medium,Monsoon,0.2963,Low,0.7501422879908936,6731.206,513.0,0
Jogulamba,2016,6,6731206,898,62.5,30,654,69,50.8,Semi-Urban,Surface Water,Medium,Monsoon,0.2791,Low,0.6801872074882995,6731.206,563.8,0
Jogulamba,2016,6,6731206,860,52.5,32,669,66,51.8,Urban,Mixed,Medium,Monsoon,0.3043,Medium,0.7323481116584565,6731.206,537.0,0
Jogulamba,2016,6,6731206,818,63.5,31,648,70,52.8,Urban,Mixed,Medium,Monsoon,0.2924,Low,0.7342776203966006,6731.206,516.1999999999999,0
Jogulamba,2016,6,6731206,758,64.5,28,637,60,55.8,Urban,Surface Water,Medium,Monsoon,0.3002,Medium,0.7735276259866424,6731.206,480.6,0
Jogulamba,2016,6,6731206,835,54.5,32,790,57,56.8,Urban,Groundwater,Medium,Monsoon,0.3398,Medium,0.8871420550252667,6731.206,522.8,0
Jogulamba,2016,7,6731206,791,62.5,28,752,68,51.8,Rural,Mixed,Medium,Monsoon,0.3123,Medium,0.8800468110005851,6731.206,499.6,0
Jogulamba,2016,7,6731206,824,52.5,29,723,62,52.8,Urban,Mixed,Medium,Monsoon,0.3175,Medium,0.8239316239316239,6731.206,515.4,0
Jogulamba,2016,7,6731206,811,67.5,32,657,57,53.8,Urban,Mixed,Medium,Monsoon,0.3008,Medium,0.7470153496304719,6731.206,513.5999999999999,0
Jogulamba,2016,7,6731206,800,67.5,28,791,61,53.8,Urban,Mixed,Medium,Monsoon,0.3192,Medium,0.9107656879677604,6731.206,507.0,0
Jogulamba,2016,7,6731206,843,53.5,34,745,62,56.8,Urban,Surface Water,Medium,Monsoon,0.3321,Medium,0.83008356545961,6731.206,527.1999999999999,0
Jogulamba,2016,7,6731206,794,66.5,31,666,60,56.8,Semi-Urban,Mixed,Medium,Monsoon,0.3056,Medium,0.7730702263493906,6731.206,503.0,0
Jogulamba,2016,7,6731206,832,62.5,34,702,54,55.8,Semi-Urban,Surface Water,Medium,Monsoon,0.3191,Medium,0.7839195979899497,6731.206,524.2,0
Jogulamba,2016,8,6731206,782,67.5,31,787,61,52.8,Rural,Groundwater,Medium,Monsoon,0.3261,Medium,0.9253380364491476,6731.206,496.2,0
Jogulamba,2016,8,6731206,766,67.5,33,696,55,54.8,Semi-Urban,Surface Water,Medium,Monsoon,0.3193,Medium,0.8340323547034152,6731.206,486.6,0
Jogulamba,2016,8,6731206,795,57.5,31,634,66,55.8,Rural,Groundwater,Medium,Monsoon,0.3041,Medium,0.7428236672524897,6731.206,500.0,0
Jogulamba,2016,8,6731206,793,64.5,34,768,56,55.8,Rural,Mixed,Medium,Monsoon,0.3352,Medium,0.8945835760046593,6731.206,501.6,0
Jogulamba,2016,8,6731206,879,65.5,34,653,67,55.8,Semi-Urban,Groundwater,Medium,Monsoon,0.2928,Low,0.6906398730830249,6731.206,553.6,0
Jogulamba,2016,8,6731206,739,62.5,31,640,67,52.8,Rural,Groundwater,Medium,Monsoon,0.3052,Medium,0.7975077881619937,6731.206,468.4,0
Jogulamba,2016,8,6731206,816,53.5,31,778,64,53.8,Rural,Groundwater,Medium,Monsoon,0.3327,Medium,0.893739230327398,6731.206,511.0,0
Jogulamba,2016,9,6731206,852,61.5,30,786,53,54.8,Urban,Surface Water,Medium,Monsoon,0.3254,Medium,0.8594860579551667,6731.206,535.8,0
Jogulamba,2016,9,6731206,825,59.5,28,744,57,50.8,Urban,Groundwater,Medium,Monsoon,0.3131,Medium,0.8402032749858837,6731.206,518.8,0
Jogulamba,2016,9,6731206,787,53.5,31,752,51,52.8,Semi-Urban,Mixed,Medium,Monsoon,0.3374,Medium,0.8936423054070113,6731.206,493.6,0
Jogulamba,2016,9,6731206,829,62.5,33,734,58,50.8,Urban,Mixed,Medium,Monsoon,0.317,Medium,0.8224089635854341,6731.206,522.4,0
Jogulamba,2016,9,6731206,790,61.5,34,684,65,52.8,Rural,Surface Water,Medium,Monsoon,0.3143,Medium,0.8023460410557185,6731.206,498.6,0
Jogulamba,2016,9,6731206,884,52.5,34,704,51,56.8,Rural,Mixed,Medium,Monsoon,0.3242,Medium,0.7509333333333333,6731.206,551.4,0
Jogulamba,2016,9,6731206,817,64.5,28,680,60,51.8,Semi-Urban,Surface Water,Medium,Monsoon,0.296,Low,0.7705382436260623,6731.206,516.0,0
Jogulamba,2016,10,6731206,748,58.5,31,670,60,53.8,Urban,Surface Water,Medium,Winter,0.3183,Medium,0.8297213622291022,6731.206,472.2,0
Jogulamba,2016,10,6731206,702,65.5,31,755,62,56.8,Rural,Groundwater,Medium,Winter,0.3372,Medium,0.9824333116460636,6731.206,447.4,0
Jogulamba,2016,10,6731206,765,67.5,31,684,57,54.8,Semi-Urban,Groundwater,Medium,Winter,0.3121,Medium,0.8206358728254349,6731.206,486.0,0
Jogulamba,2016,10,6731206,761,59.5,29,636,70,50.8,Urban,Groundwater,Medium,Winter,0.2966,Low,0.7741935483870968,6731.206,480.4,0
Jogulamba,2016,10,6731206,712,56.5,32,756,60,56.8,Urban,Mixed,Medium,Winter,0.3479,Medium,0.9824561403508772,6731.206,449.8,0
Jogulamba,2016,10,6731206,697,65.5,31,677,54,56.8,Semi-Urban,Mixed,Low,Winter,0.3264,Medium,0.8867059593975115,6731.206,444.4,0
Jogulamba,2016,10,6731206,701,53.5,29,727,66,55.8,Rural,Groundwater,Medium,Winter,0.3368,Medium,0.9622766379880874,6731.206,442.0,0
Jogulamba,2016,11,6731206,731,65.5,33,756,56,55.8,Rural,Surface Water,Medium,Winter,0.3391,Medium,0.9479623824451412,6731.206,464.8,0
Jogulamba,2016,11,6731206,727,52.5,29,671,58,50.8,Rural,Groundwater,Medium,Winter,0.3217,Medium,0.8597053171044202,6731.206,457.2,0
Jogulamba,2016,11,6731206,753,62.5,31,789,63,52.8,Urban,Groundwater,Medium,Winter,0.3349,Medium,0.966319657072872,6731.206,476.8,0
Jogulamba,2016,11,6731206,731,59.5,33,773,58,54.8,Rural,Mixed,Medium,Winter,0.3465,Medium,0.9766266582438408,6731.206,462.4,0
Jogulamba,2016,11,6731206,729,63.5,32,768,52,52.8,Rural,Groundwater,Medium,Winter,0.3408,Medium,0.9678638941398866,6731.206,462.8,0
Jogulamba,2016,11,6731206,734,64.5,33,686,59,50.8,Semi-Urban,Surface Water,Medium,Winter,0.3191,Medium,0.858036272670419,6731.206,466.2,0
Jogulamba,2016,11,6731206,757,60.5,28,647,58,54.8,Urban,Mixed,Medium,Winter,0.3064,Medium,0.790470372632865,6731.206,478.4,0
Jogulamba,2016,12,6731206,721,54.5,32,641,62,55.8,Urban,Groundwater,Medium,Winter,0.3236,Medium,0.8254990341274951,6731.206,454.4,0
Jogulamba,2016,12,6731206,710,56.5,33,704,70,54.8,Rural,Groundwater,Medium,Winter,0.3328,Medium,0.9172638436482085,6731.206,448.6,0
Jogulamba,2016,12,6731206,688,60.5,31,745,68,50.8,Urban,Surface Water,Low,Winter,0.3333,Medium,0.9939959973315544,6731.206,437.0,0
Jogulamba,2016,12,6731206,667,62.5,29,782,67,51.8,Semi-Urban,Mixed,Low,Winter,0.3394,Medium,1.0704996577686516,6731.206,425.2,0
Jogulamba,2016,12,6731206,697,52.5,28,729,57,54.8,Rural,Mixed,Low,Winter,0.3403,Medium,0.971352431712192,6731.206,439.2,0
Jogulamba,2016,12,6731206,683,62.5,32,784,61,51.8,Rural,Surface Water,Low,Winter,0.3464,Medium,1.0502344273275284,6731.206,434.8,0
Jogulamba,2016,12,6731206,672,60.5,31,724,57,52.8,Rural,Mixed,Low,Winter,0.339,Medium,0.9870483980913428,6731.206,427.4,0
Jogulamba,2017,1,6811023,642,53.0,29,737,66,53.6,Rural,Surface Water,Low,Winter,0.3491,Medium,1.0589080459770115,6811.023,406.4,0
Jogulamba,2017,1,6811023,690,60.0,28,645,52,54.6,Semi-Urban,Surface Water,Low,Winter,0.3225,Medium,0.8588548601864181,6811.023,438.0,0
Jogulamba,2017,1,6811023,649,54.0,33,717,55,55.6,Semi-Urban,Mixed,Low,Winter,0.3586,Medium,1.0184659090909092,6811.023,411.0,0
Jogulamba,2017,1,6811023,675,59.0,31,796,63,53.6,Urban,Surface Water,Low,Winter,0.3555,Medium,1.0829931972789115,6811.023,428.6,0
Jogulamba,2017,1,6811023,662,65.0,34,742,54,54.6,Rural,Groundwater,Low,Winter,0.3521,Medium,1.0192307692307692,6811.023,423.2,0
Jogulamba,2017,1,6811023,682,58.0,34,769,54,57.6,Semi-Urban,Groundwater,Low,Winter,0.3645,Medium,1.0377867746288798,6811.023,432.4,0
Jogulamba,2017,1,6811023,731,67.0,29,759,66,56.6,Semi-Urban,Groundwater,Medium,Winter,0.3292,Medium,0.9499374217772216,6811.023,465.4,0
Jogulamba,2017,2,6811023,734,52.0,28,722,52,57.6,Semi-Urban,Mixed,Medium,Winter,0.3423,Medium,0.9174078780177892,6811.023,461.2,0
Jogulamba,2017,2,6811023,680,63.0,33,783,65,56.6,Semi-Urban,Groundwater,Low,Winter,0.3541,Medium,1.0524193548387095,6811.023,433.2,0
Jogulamba,2017,2,6811023,685,66.0,32,738,61,53.6,Semi-Urban,Groundwater,Low,Winter,0.3384,Medium,0.9813829787234044,6811.023,437.4,0
Jogulamba,2017,2,6811023,633,52.0,28,721,64,52.6,Rural,Mixed,Low,Winter,0.3463,Medium,1.0510204081632653,6811.023,400.6,0
Jogulamba,2017,2,6811023,621,63.0,33,672,56,51.6,Urban,Surface Water,Low,Winter,0.3403,Medium,0.981021897810219,6811.023,397.8,0
Jogulamba,2017,2,6811023,729,55.0,29,768,69,57.6,Urban,Surface Water,Medium,Winter,0.3428,Medium,0.978343949044586,6811.023,459.4,0
Jogulamba,2017,2,6811023,721,58.0,34,744,68,57.6,Urban,Surface Water,Medium,Winter,0.3467,Medium,0.953846153846154,6811.023,455.8,0
Jogulamba,2017,3,6811023,674,66.0,29,724,65,51.6,Semi-Urban,Surface Water,Low,Summer,0.3272,Medium,0.9770580296896086,6811.023,430.8,0
Jogulamba,2017,3,6811023,663,57.0,29,787,66,55.6,Rural,Groundwater,Low,Summer,0.354,Medium,1.0915395284327325,6811.023,420.6,0
Jogulamba,2017,3,6811023,663,60.0,29,726,52,52.6,Rural,Surface Water,Low,Summer,0.3428,Medium,1.0027624309392265,6811.023,421.8,0
Jogulamba,2017,3,6811023,669,66.0,32,719,55,51.6,Rural,Surface Water,Low,Summer,0.338,Medium,0.9769021739130436,6811.023,427.8,0
Jogulamba,2017,3,6811023,711,58.0,34,765,68,57.6,Rural,Surface Water,Medium,Summer,0.3524,Medium,0.9935064935064936,6811.023,449.8,0
Jogulamba,2017,3,6811023,670,54.0,33,777,63,53.6,Semi-Urban,Surface Water,Low,Summer,0.3614,Medium,1.0717241379310345,6811.023,423.6,0
Jogulamba,2017,3,6811023,675,58.0,30,689,51,56.6,Rural,Surface Water,Low,Summer,0.3421,Medium,0.9386920980926432,6811.023,428.2,0
Jogulamba,2017,4,6811023,730,66.0,31,695,67,56.6,Urban,Surface Water,Medium,Summer,0.321,Medium,0.8720200752823086,6811.023,464.4,0
Jogulamba,2017,4,6811023,663,52.0,31,749,64,51.6,Urban,Surface Water,Low,Summer,0.3524,Medium,1.0460893854748603,6811.023,418.6,0
Jogulamba,2017,4,6811023,681,61.0,31,791,70,56.6,Rural,Groundwater,Low,Summer,0.3511,Medium,1.0646029609690444,6811.023,433.0,0
Jogulamba,2017,4,6811023,635,54.0,30,650,62,51.6,Urban,Surface Water,Low,Summer,0.3338,Medium,0.9420289855072465,6811.023,402.6,0
Jogulamba,2017,4,6811023,730,63.0,31,776,51,54.6,Rural,Mixed,Medium,Summer,0.3462,Medium,0.9773299748110832,6811.023,463.2,0
Jogulamba,2017,4,6811023,651,64.0,30,756,54,51.6,Urban,Surface Water,Low,Summer,0.3466,Medium,1.0558659217877095,6811.023,416.2,0
Jogulamba,2017,4,6811023,669,52.0,33,769,61,52.6,Urban,Groundwater,Low,Summer,0.362,Medium,1.0650969529085872,6811.023,422.2,0
Jogulamba,2017,5,6811023,674,67.0,32,707,59,51.6,Semi-Urban,Surface Water,Low,Summer,0.3318,Medium,0.9528301886792452,6811.023,431.2,0
Jogulamba,2017,5,6811023,655,63.0,31,709,60,51.6,Rural,Mixed,Low,Summer,0.3366,Medium,0.9860917941585536,6811.023,418.2,0
Jogulamba,2017,5,6811023,685,57.0,31,700,66,51.6,Semi-Urban,Groundwater,Low,Summer,0.3333,Medium,0.9421265141318976,6811.023,433.8,0
Jogulamba,2017,5,6811023,627,59.0,28,694,56,56.6,Rural,Mixed,Low,Summer,0.3428,Medium,1.01018922852984,6811.023,399.8,0
Jogulamba,2017,5,6811023,717,53.0,32,786,67,51.6,Rural,Groundwater,Medium,Summer,0.3512,Medium,1.019455252918288,6811.023,451.4,0
Jogulamba,2017,5,6811023,727,66.0,31,775,57,51.6,Urban,Groundwater,Medium,Summer,0.3375,Medium,0.9760705289672544,6811.023,462.6,0
Jogulamba,2017,5,6811023,709,55.0,28,789,54,56.6,Semi-Urban,Mixed,Medium,Summer,0.3545,Medium,1.031372549019608,6811.023,447.4,0
Jogulamba,2017,6,6811023,766,67.0,32,690,65,51.6,Rural,Surface Water,Medium,Monsoon,0.3116,Medium,0.8273381294964028,6811.023,486.4,0
Jogulamba,2017,6,6811023,838,59.0,34,657,59,52.6,Rural,Groundwater,Medium,Monsoon,0.3102,Medium,0.7316258351893096,6811.023,526.4,0
Jogulamba,2017,6,6811023,806,67.0,32,769,58,57.6,Urban,Mixed,Medium,Monsoon,0.3309,Medium,0.879862700228833,6811.023,510.4,0
Jogulamba,2017,6,6811023,855,62.0,34,668,54,51.6,Rural,Mixed,Medium,Monsoon,0.3084,Medium,0.7276688453159041,6811.023,537.8,0
Jogulamba,2017,6,6811023,810,53.0,29,776,52,54.6,Rural,Surface Water,Medium,Monsoon,0.3397,Medium,0.8981481481481481,6811.023,507.2,0
Jogulamba,2017,6,6811023,811,66.0,33,705,67,53.6,Semi-Urban,Groundwater,Medium,Monsoon,0.3119,Medium,0.8029612756264237,6811.023,513.0,0
Jogulamba,2017,6,6811023,823,66.0,29,667,53,51.6,Semi-Urban,Surface Water,Medium,Monsoon,0.2995,Low,0.749438202247191,6811.023,520.1999999999999,0
Jogulamba,2017,7,6811023,859,63.0,31,782,65,53.6,Rural,Mixed,Medium,Monsoon,0.3201,Medium,0.847237269772481,6811.023,540.6,0
Jogulamba,2017,7,6811023,828,60.0,33,712,60,51.6,Semi-Urban,Groundwater,Medium,Monsoon,0.3182,Medium,0.8008998875140607,6811.023,520.8,0
Jogulamba,2017,7,6811023,873,66.0,30,763,66,51.6,Semi-Urban,Mixed,Medium,Monsoon,0.3067,Medium,0.8117021276595745,6811.023,550.1999999999999,0
Jogulamba,2017,7,6811023,876,56.0,34,701,67,57.6,Rural,Surface Water,Medium,Monsoon,0.3173,Medium,0.7513397642015005,6811.023,548.0,0
Jogulamba,2017,7,6811023,788,59.0,31,796,57,55.6,Rural,Surface Water,Medium,Monsoon,0.3435,Medium,0.9386792452830188,6811.023,496.4,0
Jogulamba,2017,7,6811023,797,59.0,29,679,62,56.6,Urban,Mixed,Medium,Monsoon,0.3133,Medium,0.7922987164527421,6811.023,501.8,0
Jogulamba,2017,7,6811023,813,58.0,32,694,60,52.6,Semi-Urban,Mixed,Medium,Monsoon,0.3179,Medium,0.7958715596330275,6811.023,511.0,0
Jogulamba,2017,8,6811023,876,53.0,29,790,52,51.6,Semi-Urban,Groundwater,Medium,Monsoon,0.3296,Medium,0.8494623655913979,6811.023,546.8000000000001,0
Jogulamba,2017,8,6811023,784,61.0,31,715,69,52.6,Urban,Surface Water,Medium,Monsoon,0.3169,Medium,0.8451536643026005,6811.023,494.8,0
Jogulamba,2017,8,6811023,786,55.0,34,795,53,54.6,Rural,Surface Water,Medium,Monsoon,0.3546,Medium,0.9441805225653208,6811.023,493.6,0
Jogulamba,2017,8,6811023,845,67.0,29,668,53,56.6,Semi-Urban,Surface Water,Medium,Monsoon,0.3004,Medium,0.7316538882803943,6811.023,533.8,0
Jogulamba,2017,8,6811023,820,53.0,28,654,70,55.6,Rural,Mixed,Medium,Monsoon,0.3038,Medium,0.7482837528604119,6811.023,513.2,0
Jogulamba,2017,8,6811023,842,52.0,29,791,69,52.6,Urban,Mixed,Medium,Monsoon,0.3284,Medium,0.8837988826815643,6811.023,526.0,0
Jogulamba,2017,8,6811023,888,59.0,33,639,57,57.6,Urban,Surface Water,Medium,Monsoon,0.3031,Medium,0.6740506329113924,6811.023,556.4,0
Jogulamba,2017,9,6811023,779,57.0,30,650,69,55.6,Rural,Mixed,Medium,Monsoon,0.3097,Medium,0.7765830346475507,6811.023,490.2,0
Jogulamba,2017,9,6811023,829,64.0,34,705,53,51.6,Urban,Mixed,Medium,Monsoon,0.3182,Medium,0.7885906040268457,6811.023,523.0,0
Jogulamba,2017,9,6811023,798,61.0,33,755,55,53.6,Semi-Urban,Mixed,Medium,Monsoon,0.3348,Medium,0.877906976744186,6811.023,503.19999999999993,0
Jogulamba,2017,9,6811023,804,61.0,33,785,66,57.6,Urban,Groundwater,Medium,Monsoon,0.3384,Medium,0.9064665127020786,6811.023,506.8,0
Jogulamba,2017,9,6811023,807,66.0,29,781,58,57.6,Semi-Urban,Groundwater,Medium,Monsoon,0.3282,Medium,0.8935926773455377,6811.023,510.6,0
Jogulamba,2017,9,6811023,809,66.0,28,733,65,53.6,Semi-Urban,Groundwater,Medium,Monsoon,0.3088,Medium,0.83675799086758,6811.023,511.8,0
Jogulamba,2017,9,6811023,848,64.0,30,665,59,53.6,Rural,Mixed,Medium,Monsoon,0.2983,Low,0.7283680175246441,6811.023,534.4,0
Jogulamba,2017,10,6811023,752,63.0,32,639,63,56.6,Rural,Groundwater,Medium,Winter,0.3135,Medium,0.7830882352941176,6811.023,476.4,0
Jogulamba,2017,10,6811023,691,59.0,34,692,67,51.6,Semi-Urban,Surface Water,Low,Winter,0.3343,Medium,0.9214380825565912,6811.023,438.2,0
Jogulamba,2017,10,6811023,721,65.0,34,655,51,57.6,Semi-Urban,Mixed,Medium,Winter,0.3304,Medium,0.832274459974587,6811.023,458.6,0
Jogulamba,2017,10,6811023,706,66.0,34,795,53,55.6,Urban,Groundwater,Medium,Winter,0.3566,Medium,1.0284605433376457,6811.023,450.0,0
Jogulamba,2017,10,6811023,755,67.0,33,748,66,57.6,Semi-Urban,Groundwater,Medium,Winter,0.3324,Medium,0.9088699878493316,6811.023,479.8,0
Jogulamba,2017,10,6811023,775,66.0,28,741,53,57.6,Semi-Urban,Groundwater,Medium,Winter,0.3255,Medium,0.8800475059382423,6811.023,491.4,0
Jogulamba,2017,10,6811023,715,52.0,34,647,51,56.6,Semi-Urban,Groundwater,Medium,Winter,0.3417,Medium,0.8424479166666666,6811.023,449.8,0
Jogulamba,2017,11,6811023,761,63.0,31,654,64,55.6,Semi-Urban,Mixed,Medium,Winter,0.3117,Medium,0.7927272727272727,6811.023,481.8,0
Jogulamba,2017,11,6811023,751,53.0,32,791,68,51.6,Semi-Urban,Groundwater,Medium,Winter,0.3466,Medium,0.982608695652174,6811.023,471.8,0
Jogulamba,2017,11,6811023,704,57.0,33,736,51,57.6,Urban,Surface Water,Medium,Winter,0.3551,Medium,0.9658792650918636,6811.023,445.2,0
Jogulamba,2017,11,6811023,793,57.0,34,724,56,55.6,Urban,Groundwater,Medium,Winter,0.3369,Medium,0.8507638072855465,6811.023,498.6,0
Jogulamba,2017,11,6811023,708,54.0,32,773,53,54.6,Urban,Mixed,Medium,Winter,0.3589,Medium,1.0131061598951507,6811.023,446.4,0
Jogulamba,2017,11,6811023,771,52.0,34,686,52,51.6,Rural,Mixed,Medium,Winter,0.3356,Medium,0.8325242718446602,6811.023,483.4,0
Jogulamba,2017,11,6811023,763,59.0,28,779,52,54.6,Rural,Surface Water,Medium,Winter,0.3394,Medium,0.9465370595382746,6811.023,481.4,0
Jogulamba,2017,12,6811023,696,61.0,29,653,59,56.6,Rural,Surface Water,Low,Winter,0.3227,Medium,0.8614775725593667,6811.023,442.0,0
Jogulamba,2017,12,6811023,740,52.0,34,651,63,56.6,Rural,Mixed,Medium,Winter,0.3327,Medium,0.8209331651954602,6811.023,464.8,0
Jogulamba,2017,12,6811023,732,60.0,29,725,69,54.6,Urban,Surface Water,Medium,Winter,0.3257,Medium,0.914249684741488,6811.023,463.2,0
