Measurement_ID,District_ID,Date,Water_Table_Depth_m,Recharge_Rate
5689,13,2023-03-30,23.17,1.28
5690,20,2023-12-24,17.55,2.56
5691,12,2023-01-22,25.11,0.89
5692,11,2023-05-27,23.65,1.31
5693,15,2023-08-16,8.19,3.14
5694,20,2023-05-17,24.23,1.09
5695,18,2023-02-09,28.14,0.36
5696,32,2023-03-28,23.5,1.52
5697,15,2023-05-18,22.82,0.82
5698,23,2023-08-08,10.83,3.31
5699,22,2023-04-11,19.06,1.61
5700,33,2023-07-19,7.93,3.5
5701,17,2023-08-18,8.47,3.14
5702,1,2023-03-26,25.1,0.46
5703,23,2023-05-31,22.83,0.42
5704,24,2023-04-26,22.61,1.01
5705,25,2023-03-12,18.55,0.38
5706,27,2023-10-14,17.21,1.64
5707,3,2023-05-24,11.82,1.44
5708,30,2023-03-30,16.28,1.38
5709,13,2023-09-22,14.19,1.9
5710,28,2023-12-28,10.02,2.11
5711,18,2023-02-02,15.21,0.3
5712,1,2023-01-02,24.92,1.06
5713,22,2023-04-27,18.06,1.06
5714,33,2023-06-22,12.75,3.24
5715,21,2023-09-04,14.27,4.59
5716,18,2023-03-31,20.3,0.68
5717,6,2023-07-20,7.51,1.73
5718,18,2023-05-01,16.34,0.74
5719,21,2023-10-30,17.16,0.9
5720,2,2023-01-17,22.41,0.84
5721,15,2023-09-02,16.62,3.25
5722,5,2023-05-15,23.67,1.58
5723,28,2023-01-26,25.55,1.03
5724,20,2023-09-08,12.0,3.22
5725,27,2023-02-18,18.01,0.59
5726,19,2023-04-24,16.94,0.57
5727,30,2023-09-16,9.72,1.54
5728,17,2023-05-22,19.1,0.58
5729,14,2023-08-23,13.51,4.05
5730,4,2023-07-22,12.21,4.64
5731,25,2023-02-12,16.44,1.56
5732,29,2023-11-30,11.42,2.85
5733,23,2023-08-01,9.25,3.89
5734,17,2023-08-01,7.75,3.47
5735,30,2023-03-09,16.09,1.27
5736,25,2023-04-30,23.28,1.68
5737,26,2023-10-11,18.49,1.7
5738,5,2023-07-08,8.8,3.57
5739,20,2023-12-22,11.43,2.62
5740,6,2023-09-23,9.6,3.09
5741,24,2023-09-22,13.88,2.5
5742,3,2023-01-31,19.9,0.6
5743,10,2023-08-20,7.84,4.65
5744,31,2023-12-23,11.45,2.37
5745,11,2023-10-23,14.28,2.27
5746,8,2023-01-06,13.19,1.03
5747,20,2023-06-21,11.95,2.83
5748,3,2023-12-24,18.2,1.1
5749,30,2023-11-29,18.08,1.53
5750,25,2023-01-11,18.44,0.63
5751,19,2023-05-01,17.28,0.77
5752,24,2023-07-30,10.63,3.6
5753,28,2023-01-18,13.77,0.73
5754,22,2023-01-19,17.42,1.4
5755,15,2023-12-28,10.74,2.87
5756,16,2023-08-16,7.35,2.53
5757,18,2023-08-06,10.85,2.23
5758,33,2023-05-06,23.48,0.96
5759,14,2023-01-14,17.3,0.27
5760,26,2023-09-05,11.27,4.6
5761,29,2023-12-07,18.59,1.77
5762,14,2023-01-12,21.78,1.64
5763,26,2023-08-30,14.88,4.37
5764,8,2023-10-08,13.54,1.24
5765,9,2023-04-04,21.33,1.04
5766,12,2023-08-04,15.55,1.77
5767,27,2023-09-01,12.86,2.58
5768,18,2023-02-11,19.5,1.27
5769,2,2023-09-20,12.15,3.54
5770,29,2023-09-18,16.1,3.72
5771,33,2023-08-09,13.24,3.41
5772,22,2023-04-22,19.08,1.54
5773,33,2023-06-18,10.64,3.72
5774,3,2023-07-18,7.54,1.73
5775,31,2023-04-16,13.43,1.22
5776,27,2023-04-15,16.97,0.64
5777,20,2023-12-15,17.14,0.86
5778,11,2023-12-23,11.14,1.55
5779,33,2023-12-22,17.33,2.0
5780,33,2023-09-04,15.39,2.4
5781,26,2023-01-13,19.12,0.25
5782,21,2023-11-23,21.26,1.9
5783,21,2023-01-12,20.88,1.68
5784,20,2023-10-20,13.51,1.53
5785,9,2023-03-13,20.36,1.46
5786,8,2023-12-22,16.03,2.54
5787,30,2023-01-31,21.08,1.58
5788,17,2023-11-28,15.73,1.3
5789,28,2023-12-25,15.61,2.37
5790,5,2023-10-07,16.71,1.33
5791,26,2023-12-16,11.46,1.36
5792,29,2023-01-16,26.22,0.5
5793,27,2023-07-20,11.02,3.5
5794,14,2023-04-06,27.34,1.42
5795,4,2023-02-05,26.45,1.17
5796,26,2023-03-25,27.08,0.62
5797,1,2023-08-31,13.39,4.24
5798,13,2023-10-25,14.44,2.72
5799,12,2023-09-18,12.5,2.51
5800,6,2023-12-11,12.83,2.0
5801,11,2023-09-09,7.48,1.33
5802,8,2023-10-15,18.4,2.84
5803,10,2023-08-03,8.25,3.18
5804,21,2023-04-15,21.4,0.8
5805,15,2023-08-26,12.67,2.85
5806,6,2023-08-23,12.02,3.92
5807,1,2023-10-01,17.4,1.51
5808,28,2023-06-07,12.92,3.51
5809,17,2023-03-29,22.4,1.19
5810,26,2023-10-28,18.94,1.48
5811,19,2023-03-22,18.65,1.27
5812,2,2023-04-16,22.79,0.89
5813,16,2023-02-14,16.76,1.35
5814,16,2023-06-17,7.86,1.23
5815,20,2023-12-18,15.69,1.18
5816,2,2023-02-27,17.52,0.67
5817,19,2023-07-03,14.17,2.39
5818,27,2023-08-19,12.79,3.63
5819,2,2023-07-14,10.79,1.49
5820,12,2023-02-02,24.68,0.32
5821,22,2023-10-03,10.69,1.23
5822,29,2023-04-08,16.37,1.55
5823,1,2023-07-08,15.83,2.59
5824,17,2023-11-07,20.87,1.34
5825,11,2023-05-20,20.72,1.56
5826,15,2023-10-15,18.61,1.0
5827,33,2023-05-23,22.59,0.61
5828,16,2023-01-28,16.62,0.98
5829,10,2023-12-22,18.98,1.17
5830,5,2023-08-27,7.95,1.75
5831,8,2023-08-01,7.82,1.41
5832,31,2023-09-15,14.88,2.35
5833,1,2023-07-17,10.85,3.5
5834,25,2023-11-25,19.82,2.46
5835,18,2023-12-06,19.48,0.91
5836,15,2023-12-14,18.37,1.9
5837,8,2023-06-25,12.13,4.64
5838,4,2023-02-22,25.07,1.52
5839,25,2023-11-30,12.55,1.85
5840,17,2023-10-25,20.52,2.08
5841,10,2023-12-01,10.72,2.41
5842,33,2023-02-17,13.43,1.39
5843,22,2023-01-01,25.81,0.88
5844,13,2023-08-18,12.67,2.3
5845,3,2023-02-28,22.89,1.08
5846,31,2023-01-28,19.72,1.26
5847,10,2023-07-31,10.49,2.76
5848,20,2023-01-22,24.41,1.78
5849,29,2023-01-25,12.92,0.27
5850,14,2023-01-16,21.02,1.26
5851,33,2023-11-19,13.47,3.0
5852,3,2023-09-23,6.56,1.23
5853,5,2023-08-21,8.77,4.39
5854,11,2023-07-25,7.64,2.92
5855,10,2023-09-28,11.68,3.6
5856,11,2023-11-04,8.84,2.25
5857,27,2023-10-09,12.64,2.84
5858,12,2023-11-30,21.06,1.68
5859,19,2023-06-03,16.33,1.39
5860,21,2023-01-16,24.88,0.89
5861,2,2023-08-23,10.56,1.81
5862,10,2023-09-22,12.64,1.5
5863,33,2023-12-04,16.23,1.33
5864,22,2023-10-17,18.19,2.14
5865,12,2023-11-25,19.83,2.45
5866,30,2023-11-20,11.38,0.8
5867,18,2023-02-15,19.97,1.67
5868,5,2023-08-03,12.65,3.82
5869,1,2023-08-05,17.88,4.46
5870,8,2023-11-04,13.98,1.99
5871,25,2023-02-26,26.29,1.49
5872,11,2023-08-30,13.18,3.38
5873,26,2023-07-20,15.14,2.51
5874,9,2023-01-08,22.94,1.19
5875,3,2023-09-29,6.84,2.06
5876,9,2023-01-09,23.23,1.2
5877,16,2023-11-16,12.43,1.21
5878,8,2023-08-22,11.74,1.86
5879,4,2023-11-22,15.37,2.29
5880,12,2023-08-04,14.52,4.52
5881,13,2023-12-11,11.01,1.42
5882,17,2023-05-24,13.93,0.51
5883,18,2023-04-22,16.59,1.37
5884,21,2023-11-01,14.27,2.84
5885,25,2023-11-19,10.66,2.24
5886,12,2023-11-25,22.52,1.19
5887,17,2023-06-21,11.55,3.73
5888,32,2023-01-04,22.25,1.11
5889,6,2023-04-02,17.7,1.37
5890,1,2023-06-01,15.62,1.79
5891,10,2023-06-02,17.13,3.2
5892,11,2023-12-03,14.49,2.67
5893,24,2023-04-21,22.89,0.32
5894,27,2023-11-02,14.46,2.52
5895,2,2023-10-27,16.63,2.94
5896,6,2023-03-21,13.47,0.62
5897,15,2023-08-23,12.48,3.43
5898,24,2023-05-08,17.76,1.52
5899,1,2023-04-04,17.39,0.2
5900,18,2023-10-19,22.28,1.66
5901,29,2023-07-27,16.02,2.2
5902,4,2023-05-08,14.61,1.44
5903,25,2023-11-29,20.4,1.88
5904,29,2023-01-01,13.48,1.25
5905,9,2023-05-31,13.72,1.56
5906,16,2023-07-12,8.38,4.25
5907,21,2023-03-10,19.82,1.15
5908,20,2023-01-22,25.09,0.26
5909,23,2023-07-01,15.19,1.7
5910,15,2023-12-24,13.28,1.84
5911,28,2023-05-11,25.64,0.24
5912,33,2023-02-10,20.66,1.23
5913,29,2023-07-08,9.61,2.25
5914,18,2023-12-14,16.74,1.21
5915,2,2023-05-05,18.78,1.42
5916,26,2023-12-26,21.11,1.65
5917,18,2023-09-19,15.03,1.2
5918,10,2023-03-02,21.19,1.76
5919,23,2023-10-19,12.73,2.11
5920,29,2023-09-13,14.07,3.39
5921,16,2023-09-23,9.83,1.75
5922,24,2023-05-22,20.41,0.67
5923,26,2023-07-30,15.93,2.79
5924,10,2023-04-12,25.39,0.51
5925,9,2023-04-29,17.02,1.09
5926,28,2023-01-20,14.87,1.14
5927,25,2023-07-26,11.28,2.03
5928,30,2023-11-06,10.73,1.57
5929,27,2023-05-26,25.39,0.25
5930,5,2023-03-08,24.8,0.84
5931,24,2023-10-25,16.66,1.93
5932,20,2023-10-18,21.14,2.49
5933,32,2023-12-08,21.2,2.55
5934,12,2023-03-11,19.01,1.74
5935,4,2023-05-12,27.49,0.4
5936,12,2023-11-06,21.68,2.26
5937,25,2023-04-05,27.28,1.67
5938,11,2023-07-30,15.1,4.39
5939,9,2023-01-06,12.82,0.43
5940,25,2023-08-02,9.55,1.53
5941,26,2023-02-07,19.91,1.29
5942,30,2023-10-19,13.28,2.38
5943,27,2023-04-01,23.86,1.27
5944,13,2023-06-26,13.19,2.26
5945,25,2023-11-09,11.87,1.89
5946,10,2023-10-29,18.12,2.01
5947,16,2023-04-21,21.74,0.74
5948,21,2023-10-11,10.64,2.5
5949,31,2023-07-24,7.81,3.42
5950,33,2023-08-26,14.87,1.7
5951,32,2023-08-19,13.37,3.68
5952,12,2023-07-10,16.34,1.73
5953,28,2023-01-07,24.66,0.35
5954,20,2023-03-04,21.31,0.91
5955,16,2023-05-11,14.75,0.68
5956,12,2023-01-26,17.17,0.88
5957,17,2023-11-08,9.56,2.76
5958,16,2023-02-18,13.93,1.62
5959,21,2023-04-13,25.93,0.92
5960,13,2023-11-03,16.51,1.46
5961,6,2023-03-21,27.08,1.27
5962,9,2023-07-26,14.69,2.69
5963,1,2023-01-16,27.45,0.92
5964,1,2023-02-04,27.22,0.41
5965,19,2023-06-02,12.77,3.64
5966,4,2023-12-01,17.6,1.78
5967,30,2023-07-24,13.86,2.06
5968,10,2023-11-12,16.64,2.02
5969,5,2023-06-06,10.05,4.0
5970,15,2023-01-18,14.12,0.47
5971,19,2023-10-16,14.06,2.76
5972,5,2023-04-22,20.92,1.55
5973,20,2023-03-02,21.28,1.46
5974,2,2023-04-15,16.79,1.5
5975,32,2023-06-14,11.4,3.21
5976,10,2023-11-22,11.6,2.82
5977,31,2023-03-09,21.43,1.57
5978,3,2023-10-30,9.1,0.95
5979,28,2023-11-26,13.15,1.94
5980,21,2023-12-10,19.47,1.67
5981,25,2023-06-02,11.07,2.54
5982,11,2023-12-08,16.63,1.54
5983,9,2023-06-01,14.96,1.83
5984,1,2023-06-18,16.62,3.32
5985,10,2023-01-29,16.75,1.41
5986,12,2023-04-30,21.14,1.29
5987,22,2023-04-29,22.77,0.38
5988,2,2023-10-19,18.31,2.3
5989,32,2023-08-07,15.19,2.81
5990,28,2023-11-08,11.45,1.52
5991,7,2023-11-15,19.5,2.86
5992,17,2023-10-14,14.91,1.46
5993,26,2023-03-06,25.19,1.43
5994,3,2023-11-29,16.39,0.87
5995,24,2023-07-25,8.02,2.49
5996,9,2023-01-03,13.3,1.49
5997,6,2023-08-31,12.45,4.17
5998,24,2023-05-06,16.4,1.2
5999,1,2023-08-18,14.89,2.43
6000,27,2023-07-29,11.55,3.32
6001,7,2023-09-27,15.58,1.4
6002,28,2023-10-20,18.99,2.96
6003,22,2023-09-03,14.81,3.85
6004,10,2023-11-30,12.11,1.95
6005,19,2023-01-04,22.28,1.16
6006,20,2023-05-07,19.42,1.7
6007,20,2023-09-09,13.17,4.69
6008,17,2023-03-03,21.02,1.47
6009,11,2023-06-12,13.61,3.58
6010,15,2023-02-07,13.19,0.32
6011,13,2023-09-04,14.35,4.48
6012,21,2023-07-27,13.85,2.05
6013,7,2023-01-07,17.16,1.2
6014,4,2023-09-12,13.69,4.64
6015,32,2023-09-11,12.67,2.48
6016,13,2023-11-25,16.84,2.53
6017,11,2023-02-07,19.75,0.72
6018,32,2023-06-29,10.77,3.92
6019,4,2023-04-26,14.65,0.64
6020,27,2023-02-14,14.52,1.71
6021,12,2023-01-24,16.13,1.41
6022,10,2023-12-22,17.05,2.19
6023,22,2023-11-15,18.66,1.68
6024,5,2023-10-30,13.68,1.44
6025,13,2023-09-22,14.51,4.55
6026,31,2023-04-10,24.55,1.32
6027,14,2023-08-24,18.09,4.67
6028,3,2023-04-08,21.74,0.85
6029,20,2023-04-05,20.8,1.69
6030,19,2023-06-08,13.1,4.15
6031,18,2023-08-18,10.01,1.9
6032,19,2023-10-09,12.53,1.21
6033,1,2023-05-19,27.77,0.55
6034,32,2023-08-09,12.96,1.51
6035,2,2023-08-16,7.78,2.09
6036,27,2023-03-07,26.14,1.48
6037,15,2023-06-11,13.72,4.5
6038,5,2023-01-03,26.26,0.93
6039,31,2023-07-31,8.89,2.34
6040,21,2023-02-09,14.34,0.65
6041,5,2023-08-30,10.42,1.33
6042,3,2023-12-19,17.2,2.67
6043,23,2023-02-15,16.5,1.48
6044,31,2023-12-22,17.17,1.54
6045,16,2023-12-03,16.01,1.44
6046,11,2023-10-03,9.03,1.91
6047,23,2023-02-10,19.11,0.42
6048,18,2023-06-30,13.76,4.62
6049,25,2023-04-09,24.61,1.38
6050,17,2023-01-19,23.74,1.39
6051,5,2023-10-13,9.11,2.83
6052,23,2023-09-18,15.28,2.19
6053,1,2023-06-26,14.61,3.41
6054,23,2023-10-06,10.56,1.36
6055,6,2023-02-18,13.45,1.58
6056,21,2023-08-20,8.09,2.35
6057,17,2023-05-19,14.23,1.45
6058,26,2023-12-09,22.07,2.04
6059,24,2023-05-08,15.87,1.09
6060,8,2023-07-23,13.34,3.79
6061,4,2023-11-28,18.62,1.41
6062,32,2023-08-31,8.12,1.74
6063,1,2023-01-26,28.46,1.18
6064,19,2023-01-06,22.59,1.64
6065,16,2023-01-07,23.58,0.55
6066,20,2023-06-13,8.61,4.53
6067,20,2023-03-02,27.78,1.11
6068,18,2023-01-10,27.29,0.57
6069,16,2023-11-06,8.98,1.9
6070,10,2023-04-02,24.85,1.25
6071,6,2023-10-04,16.77,0.84
6072,2,2023-12-15,12.04,2.87
6073,14,2023-10-29,12.64,2.4
6074,25,2023-07-21,15.97,3.84
6075,11,2023-01-21,26.04,0.85
6076,16,2023-09-21,12.46,1.9
6077,24,2023-10-06,14.72,1.88
6078,26,2023-12-17,13.55,2.79
6079,18,2023-11-18,19.45,1.42
6080,2,2023-12-04,9.85,1.43
6081,29,2023-10-01,15.92,2.62
6082,1,2023-03-19,22.13,0.36
6083,26,2023-06-14,11.46,2.44
6084,11,2023-11-08,15.82,1.34
6085,22,2023-02-16,16.77,0.66
6086,25,2023-05-25,22.67,0.99
6087,28,2023-12-30,19.21,2.34
6088,14,2023-04-15,24.36,0.45
6089,16,2023-06-25,6.19,3.04
6090,27,2023-03-09,13.38,0.78
6091,13,2023-01-29,14.9,0.48
6092,13,2023-11-06,11.86,2.56
6093,30,2023-06-03,10.49,1.48
6094,17,2023-01-11,16.85,1.29
6095,33,2023-09-17,14.29,1.63
6096,4,2023-08-10,15.51,2.53
6097,32,2023-01-22,22.89,1.27
6098,33,2023-11-06,18.35,2.33
6099,31,2023-01-22,12.16,1.03
6100,11,2023-01-22,14.51,1.75
6101,8,2023-11-03,10.7,1.72
6102,6,2023-10-04,11.48,1.1
6103,19,2023-04-24,20.81,0.99
6104,6,2023-02-17,18.37,0.34
6105,13,2023-12-15,19.37,0.81
6106,10,2023-07-19,12.07,3.48
6107,25,2023-02-21,20.4,0.4
6108,7,2023-06-21,14.46,2.37
6109,18,2023-10-11,12.47,2.01
6110,22,2023-10-15,9.73,1.51
6111,4,2023-06-25,15.23,4.49
6112,11,2023-07-24,12.1,1.98
6113,16,2023-04-06,14.72,1.17
6114,8,2023-02-27,17.33,0.48
6115,26,2023-01-17,25.99,0.52
6116,19,2023-08-21,9.62,1.42
6117,11,2023-03-17,22.01,0.64
6118,2,2023-06-10,8.55,2.29
6119,15,2023-11-04,19.47,1.94
6120,31,2023-12-14,9.51,2.5
6121,1,2023-09-01,11.17,2.68
6122,31,2023-05-20,19.56,1.14
6123,24,2023-12-31,10.75,2.64
6124,18,2023-06-01,13.65,4.76
6125,31,2023-12-24,16.22,2.98
6126,4,2023-09-30,12.26,1.71
6127,9,2023-11-24,15.9,2.51
6128,13,2023-02-10,26.48,0.68
6129,29,2023-02-02,19.59,1.57
6130,19,2023-07-19,15.05,1.29
6131,5,2023-11-13,16.92,2.12
6132,22,2023-05-05,14.66,1.69
6133,18,2023-08-04,13.31,3.63
6134,32,2023-07-18,16.21,1.67
6135,27,2023-03-09,24.36,1.36
6136,27,2023-04-03,24.13,0.99
6137,16,2023-06-17,5.98,3.61
6138,25,2023-01-02,19.62,0.84
6139,24,2023-04-29,20.1,0.99
6140,1,2023-03-12,24.35,1.36
6141,25,2023-02-07,25.25,1.27
6142,20,2023-01-09,25.28,0.4
6143,9,2023-07-11,13.54,2.59
6144,32,2023-10-12,15.73,1.75
6145,29,2023-01-04,19.1,0.66
6146,14,2023-07-18,10.73,1.58
6147,26,2023-01-25,21.29,0.4
6148,22,2023-01-27,16.93,0.41
6149,26,2023-05-02,16.5,1.61
6150,3,2023-07-22,11.35,4.53
6151,26,2023-05-03,23.98,1.55
6152,28,2023-01-05,20.88,0.94
6153,24,2023-01-23,21.32,0.71
6154,9,2023-09-29,11.75,4.43
6155,6,2023-11-28,18.51,1.82
6156,28,2023-05-17,26.46,1.78
6157,1,2023-11-16,17.0,2.7
6158,8,2023-01-06,11.7,0.31
6159,14,2023-10-28,11.3,2.5
6160,3,2023-10-31,7.57,0.84
6161,8,2023-03-26,13.7,0.69
6162,4,2023-05-02,20.23,0.3
6163,2,2023-03-15,19.21,0.6
6164,24,2023-03-11,17.76,1.52
6165,2,2023-11-08,20.07,1.82
6166,17,2023-06-23,10.35,4.55
6167,11,2023-12-19,14.19,2.41
6168,13,2023-08-24,12.67,1.93
6169,24,2023-10-19,17.78,2.26
6170,30,2023-12-23,14.55,1.39
6171,24,2023-04-29,25.57,0.64
6172,8,2023-10-22,15.54,1.64
6173,12,2023-07-20,13.59,1.96
6174,3,2023-01-26,19.7,0.56
6175,28,2023-01-23,19.91,0.73
6176,9,2023-08-26,14.8,4.74
6177,23,2023-09-10,14.51,4.74
6178,19,2023-12-05,9.76,2.98
6179,21,2023-05-12,15.29,0.86
6180,18,2023-11-19,13.72,2.9
6181,9,2023-01-23,20.07,1.16
6182,21,2023-05-27,27.81,1.18
6183,19,2023-12-22,16.16,0.9
6184,19,2023-06-18,14.99,4.69
6185,15,2023-09-21,16.59,2.0
6186,6,2023-03-05,16.28,0.79
6187,2,2023-11-19,11.95,1.47
6188,8,2023-10-08,14.9,2.57
6189,25,2023-06-28,17.74,1.44
6190,23,2023-09-29,9.76,2.12
6191,14,2023-05-26,20.03,0.88
6192,19,2023-06-19,10.29,4.63
6193,26,2023-07-27,13.34,3.19
6194,11,2023-03-27,22.67,1.36
6195,24,2023-03-18,22.08,1.58
6196,8,2023-09-10,11.88,4.35
6197,32,2023-01-27,17.62,0.41
6198,21,2023-12-25,19.68,1.64
6199,27,2023-07-14,12.89,3.85
6200,1,2023-05-01,19.66,1.01
6201,27,2023-02-22,24.91,1.61
6202,27,2023-03-13,22.87,1.42
6203,20,2023-10-05,20.8,2.42
6204,28,2023-01-16,17.86,0.39
6205,29,2023-01-06,18.35,0.34
6206,19,2023-08-18,7.56,4.62
6207,10,2023-08-04,14.25,4.27
6208,26,2023-01-09,23.97,0.87
6209,9,2023-04-11,11.52,1.73
6210,23,2023-02-02,13.97,1.18
6211,24,2023-09-16,8.94,2.22
6212,24,2023-01-14,16.52,1.09
6213,5,2023-07-11,15.74,3.49
6214,13,2023-12-15,18.51,2.8
6215,1,2023-02-04,25.58,1.59
6216,29,2023-04-28,18.27,1.58
6217,6,2023-08-05,13.58,1.69
6218,32,2023-02-18,13.93,0.59
6219,21,2023-08-05,11.63,4.22
6220,4,2023-06-27,15.14,4.64
6221,29,2023-10-20,15.15,2.45
6222,4,2023-07-11,10.48,3.65
6223,9,2023-04-02,21.05,1.56
6224,17,2023-06-04,12.49,3.54
6225,5,2023-04-18,15.71,1.38
6226,16,2023-10-30,17.7,2.11
6227,21,2023-06-07,9.0,2.33
6228,29,2023-10-18,14.15,2.29
6229,17,2023-01-29,17.61,1.54
6230,25,2023-05-16,19.58,0.27
6231,24,2023-04-20,25.04,1.23
6232,7,2023-12-15,18.3,1.57
6233,21,2023-12-22,10.05,0.96
6234,30,2023-10-26,10.37,2.57
6235,4,2023-06-13,10.74,4.79
6236,30,2023-03-05,23.64,1.16
6237,6,2023-11-26,20.93,1.5
6238,26,2023-08-11,10.62,3.85
6239,20,2023-07-27,10.81,4.66
6240,14,2023-08-08,18.91,4.54
6241,22,2023-07-18,16.94,3.42
6242,8,2023-10-11,15.94,1.01
6243,16,2023-04-10,22.33,0.52
6244,21,2023-11-07,19.93,2.92
6245,32,2023-05-16,16.36,0.32
6246,30,2023-07-22,11.86,4.05
6247,1,2023-07-11,16.79,3.71
6248,30,2023-01-26,24.51,0.48
6249,12,2023-05-05,24.0,1.17
6250,31,2023-08-31,7.15,2.69
6251,6,2023-10-05,19.35,2.94
6252,17,2023-05-06,22.45,1.68
6253,1,2023-11-25,12.67,2.95
6254,7,2023-10-16,9.08,1.96
6255,12,2023-03-25,18.94,1.5
6256,2,2023-11-05,10.84,0.83
6257,24,2023-08-10,12.07,1.43
6258,32,2023-05-04,17.44,1.23
6259,14,2023-04-08,19.15,0.59
6260,10,2023-12-20,11.36,1.1
6261,31,2023-04-19,18.97,1.29
6262,9,2023-04-18,17.51,0.4
6263,26,2023-05-29,24.04,1.09
6264,17,2023-01-21,18.47,0.73
6265,12,2023-10-15,13.07,1.12
6266,9,2023-06-14,8.56,1.35
6267,16,2023-03-25,17.76,1.16
6268,26,2023-08-24,18.38,3.45
6269,25,2023-11-13,17.86,1.62
6270,12,2023-05-13,16.74,0.92
6271,11,2023-08-13,12.17,3.81
6272,31,2023-05-02,23.18,0.61
6273,11,2023-04-25,15.56,1.1
6274,22,2023-11-30,16.29,1.28
6275,10,2023-01-24,21.71,0.75
6276,9,2023-05-03,20.12,0.67
6277,12,2023-01-12,23.16,1.43
6278,7,2023-05-09,26.4,1.66
6279,1,2023-02-03,22.13,0.98
6280,28,2023-11-12,14.36,0.86
6281,13,2023-04-27,16.86,0.29
6282,12,2023-09-22,15.83,2.69
6283,18,2023-05-31,15.75,1.3
6284,9,2023-04-19,20.19,1.35
6285,20,2023-09-11,14.03,1.78
6286,5,2023-11-06,9.61,2.6
6287,10,2023-11-08,12.08,1.99
6288,1,2023-12-11,16.91,2.83
6289,31,2023-06-19,11.14,3.29
6290,21,2023-02-13,18.32,1.73
6291,22,2023-05-18,22.07,0.21
6292,22,2023-03-06,21.28,0.78
6293,25,2023-01-30,14.82,0.89
6294,29,2023-06-15,14.18,3.01
6295,28,2023-10-19,16.78,2.21
6296,5,2023-04-14,22.26,0.82
6297,15,2023-03-05,18.16,0.21
6298,2,2023-01-02,14.39,1.72
6299,26,2023-05-26,26.76,0.64
6300,16,2023-04-20,17.26,1.7
6301,10,2023-04-05,17.0,1.05
6302,28,2023-11-17,9.37,2.16
6303,10,2023-03-07,26.51,1.62
6304,32,2023-08-19,12.4,3.54
6305,30,2023-08-28,12.72,1.44
6306,14,2023-04-15,17.25,1.74
6307,5,2023-08-01,9.43,2.58
6308,33,2023-12-25,14.94,2.95
6309,3,2023-07-23,11.51,3.47
6310,26,2023-06-02,14.21,3.72
6311,31,2023-01-15,20.91,1.64
6312,29,2023-01-02,20.03,0.87
6313,14,2023-10-13,20.71,2.56
6314,24,2023-01-27,16.3,0.58
6315,16,2023-07-13,15.23,2.8
6316,3,2023-06-21,9.81,2.32
6317,21,2023-03-28,20.58,1.39
6318,33,2023-06-05,11.65,2.33
6319,9,2023-11-19,8.32,2.84
6320,19,2023-02-13,24.61,1.47
6321,3,2023-11-24,14.94,1.93
6322,31,2023-12-29,18.38,2.54
6323,20,2023-01-28,25.46,0.7
6324,9,2023-09-11,9.4,3.74
6325,18,2023-01-10,20.05,0.99
6326,28,2023-08-31,13.57,2.78
6327,24,2023-09-17,15.85,1.62
6328,11,2023-08-08,13.37,1.72
6329,30,2023-08-04,16.4,2.33
6330,9,2023-07-10,13.12,3.08
6331,1,2023-08-09,10.0,3.3
6332,11,2023-01-08,24.96,0.45
6333,3,2023-05-06,15.11,0.9
6334,26,2023-04-08,18.82,1.71
6335,33,2023-12-06,13.36,2.25
6336,23,2023-11-21,11.67,1.28
6337,26,2023-05-15,17.43,0.9
6338,27,2023-02-06,19.84,0.22
6339,19,2023-10-21,18.4,1.93
6340,29,2023-05-17,14.64,0.31
6341,21,2023-11-01,10.6,1.37
6342,32,2023-11-27,15.37,2.69
6343,14,2023-02-23,27.67,1.53
6344,14,2023-10-28,14.97,1.47
6345,32,2023-10-22,21.23,2.3
6346,18,2023-11-03,14.51,1.52
6347,5,2023-05-12,18.95,1.19
6348,33,2023-08-07,15.81,1.91
6349,3,2023-10-29,7.62,1.69
6350,21,2023-06-10,10.3,3.27
6351,1,2023-05-25,24.87,0.7
6352,14,2023-03-15,24.62,0.75
6353,27,2023-08-12,12.73,3.48
6354,19,2023-04-21,16.3,1.22
6355,9,2023-03-09,16.5,0.74
6356,15,2023-10-30,12.46,1.56
6357,17,2023-07-15,15.0,2.08
6358,7,2023-03-08,22.23,1.64
6359,7,2023-03-22,17.59,0.25
6360,5,2023-12-05,9.16,1.11
6361,7,2023-06-18,7.78,3.89
6362,19,2023-10-15,11.94,2.24
6363,22,2023-04-27,14.09,0.67
6364,17,2023-01-09,16.41,0.64
6365,1,2023-12-25,13.37,2.16
6366,5,2023-04-04,22.15,0.44
6367,29,2023-08-12,13.85,2.1
6368,11,2023-03-12,16.15,1.53
6369,13,2023-10-30,21.35,2.61
6370,20,2023-09-12,9.51,4.8
6371,20,2023-03-30,23.44,1.02
6372,11,2023-06-24,15.74,4.14
6373,26,2023-08-25,15.89,4.22
6374,33,2023-12-23,13.45,2.31
6375,32,2023-02-02,16.05,1.78
6376,33,2023-09-14,12.72,4.13
6377,10,2023-03-07,19.19,1.41
6378,14,2023-08-19,12.9,3.32
6379,31,2023-01-30,22.51,0.39
6380,22,2023-12-03,13.78,2.0
6381,19,2023-02-04,17.08,0.69
6382,25,2023-09-25,11.19,2.02
6383,4,2023-07-16,16.21,4.53
6384,5,2023-04-13,22.67,0.25
6385,17,2023-10-22,18.56,1.97
6386,24,2023-07-25,15.5,2.77
